semester,kelas,mapel,kehadiran,nilai_mapel,hasil_akhir
ganjil,10,ekonomi,71,68,recourse
ganjil,10,ekonomi,16,68,recourse
ganjil,10,ekonomi,94,76,lulus
ganjil,10,ekonomi,93,78,lulus
ganjil,10,ekonomi,55,65,recourse
ganjil,10,ekonomi,87,63,lulus
ganjil,10,ekonomi,68,65,recourse
ganjil,10,ekonomi,79,68,recourse
ganjil,10,ekonomi,66,68,recourse
ganjil,10,ekonomi,89,73,lulus
ganjil,10,ekonomi,85,60,lulus
ganjil,10,ekonomi,94,76,lulus
ganjil,10,ekonomi,89,68,lulus
ganjil,10,ekonomi,95,89,lulus
ganjil,10,ekonomi,90,71,lulus
ganjil,10,ekonomi,82,68,lulus
ganjil,10,ekonomi,23,48,recourse
ganjil,10,ekonomi,93,77,lulus
ganjil,10,ekonomi,80,73,lulus
ganjil,10,ekonomi,94,70,lulus
ganjil,10,ekonomi,94,79,lulus
ganjil,10,ekonomi,95,88,lulus
ganjil,10,ekonomi,94,60,lulus
ganjil,10,ekonomi,77,60,recourse
ganjil,10,sosiologi,88,62,lulus
ganjil,10,sosiologi,93,73,lulus
ganjil,10,sosiologi,88,57,lulus
ganjil,10,sosiologi,92,72,lulus
ganjil,10,sosiologi,0,71,recourse
ganjil,10,sosiologi,92,83,lulus
ganjil,10,sosiologi,94,88,lulus
ganjil,10,sosiologi,90,70,lulus
ganjil,10,sosiologi,93,63,lulus
ganjil,10,sosiologi,60,68,recourse
ganjil,10,sosiologi,66,70,recourse
ganjil,10,sosiologi,50,56,recourse
ganjil,10,sosiologi,91,60,lulus
ganjil,10,sosiologi,91,75,lulus
ganjil,10,sosiologi,93,89,lulus
ganjil,10,sosiologi,86,78,lulus
ganjil,10,sosiologi,97,90,lulus
ganjil,10,sosiologi,92,38,recourse
ganjil,10,sosiologi,86,63,lulus
ganjil,10,sosiologi,6,25,recourse
ganjil,10,sosiologi,92,69,lulus
ganjil,10,sosiologi,86,74,lulus
ganjil,10,sosiologi,91,69,lulus
ganjil,10,sosiologi,86,75,lulus
ganjil,10,sosiologi,96,87,lulus
ganjil,10,sosiologi,91,25,recourse
ganjil,10,sosiologi,64,61,recourse
ganjil,11,pai,72,78,recourse
ganjil,11,pai,90,86,lulus
ganjil,11,pai,75,80,lulus
ganjil,11,pai,55,85,recourse
ganjil,11,pai,73,83,lulus
ganjil,11,pai,37,63,recourse
ganjil,11,pai,55,69,recourse
ganjil,11,pai,87,80,lulus
ganjil,11,pai,33,75,recourse
ganjil,11,pai,63,78,recourse
ganjil,11,pai,74,86,lulus
ganjil,11,pai,52,84,recourse
ganjil,11,pai,54,87,recourse
ganjil,11,pai,73,89,lulus
ganjil,11,pai,26,67,recourse
ganjil,11,pai,88,87,lulus
ganjil,11,pai,56,74,recourse
ganjil,11,pai,85,88,lulus
ganjil,11,pai,83,91,lulus
ganjil,11,pai,79,75,lulus
ganjil,11,pai,82,88,lulus
ganjil,11,pai,81,88,lulus
ganjil,11,pai,87,82,lulus
ganjil,11,pai,30,84,recourse
ganjil,11,pai,72,88,lulus
ganjil,11,pai,83,85,lulus
ganjil,11,pai,31,70,recourse
ganjil,11,pai,87,77,lulus
ganjil,11,pai,52,74,recourse
ganjil,11,pai,64,85,lulus
ganjil,11,pai,50,70,recourse
ganjil,11,pai,59,86,lulus
ganjil,11,pai,76,90,lulus
ganjil,11,pai,66,89,lulus
ganjil,11,pai,59,83,lulus
ganjil,11,pai,56,81,recourse
ganjil,11,pai,78,90,lulus
ganjil,11,pai,5,84,recourse
ganjil,11,pai,90,94,lulus
ganjil,11,pai,35,77,recourse
ganjil,11,pai,82,90,lulus
ganjil,11,pai,25,80,recourse
ganjil,11,pai,40,88,recourse
ganjil,11,pai,20,69,recourse
ganjil,11,pai,20,70,recourse
ganjil,11,pai,32,76,recourse
ganjil,11,pai,20,72,recourse
ganjil,11,pai,22,55,recourse
ganjil,11,pai,10,67,recourse
ganjil,11,pai,5,74,recourse
ganjil,11,pai,20,75,recourse
ganjil,11,pai,82,90,lulus
ganjil,11,pai,92,66,recourse
ganjil,11,pai,85,89,lulus
ganjil,11,pai,98,85,lulus
ganjil,11,pai,20,43,recourse
ganjil,11,pai,76,80,recourse
ganjil,11,pai,99,93,lulus
ganjil,11,pai,53,74,recourse
ganjil,11,pai,30,69,recourse
ganjil,11,pai,42,75,recourse
ganjil,11,pai,86,88,lulus
ganjil,11,pai,22,79,recourse
ganjil,11,pai,96,87,lulus
ganjil,11,pai,45,79,recourse
ganjil,11,pai,50,77,recourse
ganjil,11,pai,100,81,lulus
ganjil,11,pai,71,84,recourse
ganjil,11,pai,92,75,lulus
ganjil,11,pai,50,70,recourse
ganjil,11,pai,91,80,lulus
ganjil,11,bahasa,92,88,lulus
ganjil,11,bahasa,92,77,lulus
ganjil,11,bahasa,83,77,lulus
ganjil,11,bahasa,81,77,recourse
ganjil,11,bahasa,89,78,lulus
ganjil,11,bahasa,27,60,recourse
ganjil,11,bahasa,74,49,recourse
ganjil,11,bahasa,90,70,lulus
ganjil,11,bahasa,54,79,recourse
ganjil,11,bahasa,63,52,recourse
ganjil,11,bahasa,89,78,lulus
ganjil,11,bahasa,80,80,recourse
ganjil,11,bahasa,68,64,recourse
ganjil,11,bahasa,89,87,lulus
ganjil,11,bahasa,63,51,recourse
ganjil,11,bahasa,92,80,lulus
ganjil,11,bahasa,83,63,recourse
ganjil,11,bahasa,92,88,lulus
ganjil,11,bahasa,85,86,lulus
ganjil,11,bahasa,83,75,recourse
ganjil,11,bahasa,79,88,lulus
ganjil,11,bahasa,92,88,lulus
ganjil,11,bahasa,84,82,lulus
ganjil,11,bahasa,83,84,recourse
ganjil,11,bahasa,80,88,recourse
ganjil,11,bahasa,80,85,lulus
ganjil,11,bahasa,28,70,recourse
ganjil,11,bahasa,86,77,lulus
ganjil,11,bahasa,45,74,recourse
ganjil,11,bahasa,53,85,recourse
ganjil,11,bahasa,63,70,recourse
ganjil,11,bahasa,93,86,lulus
ganjil,11,bahasa,78,86,recourse
ganjil,11,bahasa,79,89,lulus
ganjil,11,bahasa,84,83,recourse
ganjil,11,bahasa,78,81,recourse
ganjil,11,bahasa,93,87,lulus
ganjil,11,bahasa,28,62,recourse
ganjil,11,bahasa,84,74,lulus
ganjil,11,bahasa,30,57,recourse
ganjil,11,bahasa,63,72,recourse
ganjil,11,bahasa,37,70,recourse
ganjil,11,bahasa,41,60,recourse
ganjil,11,bahasa,33,63,recourse
ganjil,11,bahasa,42,66,recourse
ganjil,11,bahasa,20,57,recourse
ganjil,11,bahasa,29,55,recourse
ganjil,11,bahasa,21,59,recourse
ganjil,11,bahasa,21,68,recourse
ganjil,11,bahasa,35,59,recourse
ganjil,11,bahasa,19,56,recourse
ganjil,11,bahasa,90,63,lulus
ganjil,11,bahasa,77,89,recourse
ganjil,11,bahasa,64,85,recourse
ganjil,11,bahasa,85,60,recourse
ganjil,11,bahasa,17,80,recourse
ganjil,11,bahasa,50,89,recourse
ganjil,11,bahasa,91,74,lulus
ganjil,11,bahasa,30,69,recourse
ganjil,11,bahasa,34,75,recourse
ganjil,11,bahasa,42,88,recourse
ganjil,11,bahasa,78,79,lulus
ganjil,11,bahasa,31,87,recourse
ganjil,11,bahasa,69,79,recourse
ganjil,11,bahasa,43,77,recourse
ganjil,11,bahasa,34,81,recourse
ganjil,11,bahasa,63,84,recourse
ganjil,11,bahasa,34,75,recourse
ganjil,11,bahasa,89,70,recourse
ganjil,11,bahasa,71,80,recourse
ganjil,11,bahasa,76,81,recourse
ganjil,11,math,93,91,lulus
ganjil,11,math,93,89,lulus
ganjil,11,math,90,82,lulus
ganjil,11,math,87,85,lulus
ganjil,11,math,93,94,lulus
ganjil,11,math,92,77,lulus
ganjil,11,math,13,44,recourse
ganjil,11,math,68,58,recourse
ganjil,11,math,93,88,lulus
ganjil,11,math,20,39,recourse
ganjil,11,math,73,64,recourse
ganjil,11,math,55,92,recourse
ganjil,11,math,51,78,recourse
ganjil,11,math,93,94,lulus
ganjil,11,math,55,79,recourse
ganjil,11,math,89,85,lulus
ganjil,11,math,80,80,lulus
ganjil,11,math,90,85,lulus
ganjil,11,math,96,97,lulus
ganjil,11,math,74,83,lulus
ganjil,11,math,91,98,lulus
ganjil,11,math,96,94,lulus
ganjil,11,math,95,94,lulus
ganjil,11,math,77,97,lulus
ganjil,11,math,71,95,lulus
ganjil,11,math,87,97,lulus
ganjil,11,math,13,73,recourse
ganjil,11,math,93,86,lulus
ganjil,11,math,38,79,recourse
ganjil,11,math,31,82,recourse
ganjil,11,math,39,61,recourse
ganjil,11,math,90,95,lulus
ganjil,11,math,84,94,lulus
ganjil,11,math,71,97,lulus
ganjil,11,math,82,92,recourse
ganjil,11,math,70,85,recourse
ganjil,11,math,89,79,lulus
ganjil,11,math,2,47,recourse
ganjil,11,math,85,82,lulus
ganjil,11,math,17,80,recourse
ganjil,11,math,31,85,recourse
ganjil,11,math,10,64,recourse
ganjil,11,math,22,65,recourse
ganjil,11,math,27,80,recourse
ganjil,11,math,22,52,recourse
ganjil,11,math,18,82,recourse
ganjil,11,math,12,27,recourse
ganjil,11,math,2,56,recourse
ganjil,11,math,7,75,recourse
ganjil,11,math,5,22,recourse
ganjil,11,math,7,50,recourse
ganjil,11,math,87,77,lulus
ganjil,11,math,89,77,lulus
ganjil,11,math,48,45,recourse
ganjil,11,math,94,79,lulus
ganjil,11,math,3,49,recourse
ganjil,11,math,65,76,recourse
ganjil,11,math,93,91,lulus
ganjil,11,math,12,51,recourse
ganjil,11,math,23,55,recourse
ganjil,11,math,23,58,recourse
ganjil,11,math,85,79,lulus
ganjil,11,math,23,61,recourse
ganjil,11,math,85,73,recourse
ganjil,11,math,26,48,recourse
ganjil,11,math,23,49,recourse
ganjil,11,math,90,95,lulus
ganjil,11,math,20,71,recourse
ganjil,11,math,84,84,lulus
ganjil,11,math,42,67,recourse
ganjil,11,math,81,79,recourse
ganjil,11,bahasa_arab,75,88,lulus
ganjil,11,bahasa_arab,99,98,lulus
ganjil,11,bahasa_arab,88,87,lulus
ganjil,11,bahasa_arab,65,84,lulus
ganjil,11,bahasa_arab,89,92,lulus
ganjil,11,bahasa_arab,49,51,recourse
ganjil,11,bahasa_arab,76,83,lulus
ganjil,11,bahasa_arab,50,58,recourse
ganjil,11,bahasa_arab,30,73,recourse
ganjil,11,bahasa_arab,81,95,lulus
ganjil,11,bahasa_arab,63,89,lulus
ganjil,11,bahasa_arab,53,78,recourse
ganjil,11,bahasa_arab,87,90,lulus
ganjil,11,bahasa_arab,44,18,recourse
ganjil,11,bahasa_arab,95,95,lulus
ganjil,11,bahasa_arab,60,57,recourse
ganjil,11,bahasa_arab,83,86,lulus
ganjil,11,bahasa_arab,82,96,lulus
ganjil,11,bahasa_arab,75,80,lulus
ganjil,11,bahasa_arab,86,93,lulus
ganjil,11,bahasa_arab,68,94,lulus
ganjil,11,bahasa_arab,84,93,lulus
ganjil,11,bahasa_arab,34,91,recourse
ganjil,11,bahasa_arab,50,96,lulus
ganjil,11,bahasa_arab,81,97,lulus
ganjil,11,bahasa_arab,15,85,recourse
ganjil,11,bahasa_arab,86,97,lulus
ganjil,11,bahasa_arab,29,94,recourse
ganjil,11,bahasa_arab,66,84,lulus
ganjil,11,bahasa_arab,61,70,recourse
ganjil,11,bahasa_arab,68,92,lulus
ganjil,11,bahasa_arab,81,94,lulus
ganjil,11,bahasa_arab,81,91,lulus
ganjil,11,bahasa_arab,60,83,lulus
ganjil,11,bahasa_arab,34,86,recourse
ganjil,11,bahasa_arab,80,88,lulus
ganjil,11,bahasa_arab,16,83,recourse
ganjil,11,bahasa_arab,85,90,lulus
ganjil,11,bahasa_arab,33,93,recourse
ganjil,11,bahasa_arab,33,92,recourse
ganjil,11,bahasa_arab,64,59,recourse
ganjil,11,bahasa_arab,30,52,recourse
ganjil,11,bahasa_arab,30,82,recourse
ganjil,11,bahasa_arab,36,31,recourse
ganjil,11,bahasa_arab,23,93,recourse
ganjil,11,bahasa_arab,61,93,lulus
ganjil,11,bahasa_arab,20,36,recourse
ganjil,11,bahasa_arab,20,84,recourse
ganjil,11,bahasa_arab,20,28,recourse
ganjil,11,bahasa_arab,23,29,recourse
ganjil,11,bahasa_arab,84,85,lulus
ganjil,11,bahasa_arab,57,52,recourse
ganjil,11,bahasa_arab,71,79,recourse
ganjil,11,bahasa_arab,59,66,recourse
ganjil,11,bahasa_arab,15,22,recourse
ganjil,11,bahasa_arab,42,60,recourse
ganjil,11,bahasa_arab,92,87,lulus
ganjil,11,bahasa_arab,15,68,recourse
ganjil,11,bahasa_arab,36,42,recourse
ganjil,11,bahasa_arab,27,36,recourse
ganjil,11,bahasa_arab,58,65,recourse
ganjil,11,bahasa_arab,31,92,recourse
ganjil,11,bahasa_arab,58,56,recourse
ganjil,11,bahasa_arab,31,30,recourse
ganjil,11,bahasa_arab,31,27,recourse
ganjil,11,bahasa_arab,91,84,lulus
ganjil,11,bahasa_arab,31,62,recourse
ganjil,11,bahasa_arab,42,70,recourse
ganjil,11,bahasa_arab,46,34,recourse
ganjil,11,bahasa_arab,56,57,recourse
ganjil,11,bahasa_inggris,84,88,lulus
ganjil,11,bahasa_inggris,91,77,lulus
ganjil,11,bahasa_inggris,88,77,lulus
ganjil,11,bahasa_inggris,65,77,recourse
ganjil,11,bahasa_inggris,94,78,lulus
ganjil,11,bahasa_inggris,20,25,recourse
ganjil,11,bahasa_inggris,68,39,recourse
ganjil,11,bahasa_inggris,89,69,lulus
ganjil,11,bahasa_inggris,44,79,recourse
ganjil,11,bahasa_inggris,38,52,recourse
ganjil,11,bahasa_inggris,87,78,lulus
ganjil,11,bahasa_inggris,68,80,recourse
ganjil,11,bahasa_inggris,62,64,recourse
ganjil,11,bahasa_inggris,96,87,lulus
ganjil,11,bahasa_inggris,47,51,recourse
ganjil,11,bahasa_inggris,85,80,lulus
ganjil,11,bahasa_inggris,55,63,recourse
ganjil,11,bahasa_inggris,89,71,lulus
ganjil,11,bahasa_inggris,77,86,recourse
ganjil,11,bahasa_inggris,82,67,recourse
ganjil,11,bahasa_inggris,92,87,lulus
ganjil,11,bahasa_inggris,91,83,lulus
ganjil,11,bahasa_inggris,72,79,recourse
ganjil,11,bahasa_inggris,50,71,recourse
ganjil,11,bahasa_inggris,49,87,recourse
ganjil,11,bahasa_inggris,89,83,lulus
ganjil,11,bahasa_inggris,13,66,recourse
ganjil,11,bahasa_inggris,90,72,recourse
ganjil,11,bahasa_inggris,20,54,recourse
ganjil,11,bahasa_inggris,13,72,recourse
ganjil,11,bahasa_inggris,44,56,recourse
ganjil,11,bahasa_inggris,60,82,recourse
ganjil,11,bahasa_inggris,88,84,lulus
ganjil,11,bahasa_inggris,60,82,recourse
ganjil,11,bahasa_inggris,52,83,recourse
ganjil,11,bahasa_inggris,63,62,recourse
ganjil,11,bahasa_inggris,92,67,recourse
ganjil,11,bahasa_inggris,21,18,recourse
ganjil,11,bahasa_inggris,96,74,lulus
ganjil,11,bahasa_inggris,29,57,recourse
ganjil,11,bahasa_inggris,51,72,recourse
ganjil,11,bahasa_inggris,27,46,recourse
ganjil,11,bahasa_inggris,46,60,recourse
ganjil,11,bahasa_inggris,33,63,recourse
ganjil,11,bahasa_inggris,45,66,recourse
ganjil,11,bahasa_inggris,16,57,recourse
ganjil,11,bahasa_inggris,26,39,recourse
ganjil,11,bahasa_inggris,21,19,recourse
ganjil,11,bahasa_inggris,21,68,recourse
ganjil,11,bahasa_inggris,34,34,recourse
ganjil,11,bahasa_inggris,22,7,recourse
ganjil,11,bahasa_inggris,91,63,recourse
ganjil,11,bahasa_inggris,78,51,recourse
ganjil,11,bahasa_inggris,61,66,recourse
ganjil,11,bahasa_inggris,82,71,recourse
ganjil,11,bahasa_inggris,7,40,recourse
ganjil,11,bahasa_inggris,52,58,recourse
ganjil,11,bahasa_inggris,92,81,lulus
ganjil,11,bahasa_inggris,27,52,recourse
ganjil,11,bahasa_inggris,34,43,recourse
ganjil,11,bahasa_inggris,42,28,recourse
ganjil,11,bahasa_inggris,79,79,recourse
ganjil,11,bahasa_inggris,31,47,recourse
ganjil,11,bahasa_inggris,67,69,recourse
ganjil,11,bahasa_inggris,40,44,recourse
ganjil,11,bahasa_inggris,34,41,recourse
ganjil,11,bahasa_inggris,63,76,recourse
ganjil,11,bahasa_inggris,39,66,recourse
ganjil,11,bahasa_inggris,85,73,recourse
ganjil,11,bahasa_inggris,73,52,recourse
ganjil,11,bahasa_inggris,74,56,recourse
ganjil,11,biologi,92,89,lulus
ganjil,11,biologi,94,90,lulus
ganjil,11,biologi,99,70,lulus
ganjil,11,biologi,76,77,lulus
ganjil,11,biologi,93,77,lulus
ganjil,11,biologi,47,40,recourse
ganjil,11,biologi,65,58,recourse
ganjil,11,biologi,99,76,lulus
ganjil,11,biologi,51,74,recourse
ganjil,11,biologi,86,64,lulus
ganjil,11,biologi,95,85,lulus
ganjil,11,biologi,80,87,lulus
ganjil,11,biologi,74,97,lulus
ganjil,11,biologi,90,85,lulus
ganjil,11,biologi,59,67,recourse
ganjil,11,biologi,91,85,lulus
ganjil,11,biologi,79,70,lulus
ganjil,11,biologi,96,85,lulus
ganjil,11,biologi,88,92,lulus
ganjil,11,biologi,90,85,lulus
ganjil,11,biologi,96,96,lulus
ganjil,11,biologi,98,92,lulus
ganjil,11,biologi,96,91,lulus
ganjil,11,biologi,80,90,lulus
ganjil,11,biologi,80,92,lulus
ganjil,11,biologi,92,91,lulus
ganjil,11,biologi,74,78,lulus
ganjil,11,biologi,88,93,lulus
ganjil,11,biologi,74,85,lulus
ganjil,11,biologi,76,78,lulus
ganjil,11,biologi,85,63,lulus
ganjil,11,biologi,90,90,lulus
ganjil,11,biologi,93,93,lulus
ganjil,11,biologi,80,94,lulus
ganjil,11,biologi,70,95,lulus
ganjil,11,biologi,80,69,lulus
ganjil,11,biologi,96,94,lulus
ganjil,11,fisika,96,80,lulus
ganjil,11,fisika,96,77,lulus
ganjil,11,fisika,87,60,lulus
ganjil,11,fisika,96,68,lulus
ganjil,11,fisika,93,66,lulus
ganjil,11,fisika,21,0,recourse
ganjil,11,fisika,85,60,recourse
ganjil,11,fisika,96,82,lulus
ganjil,11,fisika,67,51,recourse
ganjil,11,fisika,42,51,recourse
ganjil,11,fisika,89,89,lulus
ganjil,11,fisika,93,67,lulus
ganjil,11,fisika,77,77,lulus
ganjil,11,fisika,95,82,lulus
ganjil,11,fisika,46,41,recourse
ganjil,11,fisika,89,78,lulus
ganjil,11,fisika,85,62,lulus
ganjil,11,fisika,97,73,lulus
ganjil,11,fisika,87,83,lulus
ganjil,11,fisika,92,54,lulus
ganjil,11,fisika,96,79,lulus
ganjil,11,fisika,93,81,lulus
ganjil,11,fisika,94,81,lulus
ganjil,11,fisika,87,79,lulus
ganjil,11,fisika,87,81,lulus
ganjil,11,fisika,95,73,lulus
ganjil,11,fisika,16,62,recourse
ganjil,11,fisika,91,81,lulus
ganjil,11,fisika,21,69,recourse
ganjil,11,fisika,60,64,recourse
ganjil,11,fisika,84,62,recourse
ganjil,11,fisika,97,88,lulus
ganjil,11,fisika,89,90,lulus
ganjil,11,fisika,79,90,lulus
ganjil,11,fisika,88,81,lulus
ganjil,11,fisika,63,61,recourse
ganjil,11,fisika,94,75,lulus
ganjil,11,kimia,100,74,lulus
ganjil,11,kimia,98,77,lulus
ganjil,11,kimia,100,56,lulus
ganjil,11,kimia,68,60,lulus
ganjil,11,kimia,99,86,lulus
ganjil,11,kimia,25,0,recourse
ganjil,11,kimia,66,51,recourse
ganjil,11,kimia,100,88,lulus
ganjil,11,kimia,48,30,recourse
ganjil,11,kimia,71,48,recourse
ganjil,11,kimia,100,89,lulus
ganjil,11,kimia,83,55,lulus
ganjil,11,kimia,68,64,recourse
ganjil,11,kimia,105,89,lulus
ganjil,11,kimia,66,25,recourse
ganjil,11,kimia,100,90,lulus
ganjil,11,kimia,77,66,lulus
ganjil,11,kimia,100,74,lulus
ganjil,11,kimia,79,97,lulus
ganjil,11,kimia,93,55,lulus
ganjil,11,kimia,91,89,lulus
ganjil,11,kimia,100,91,lulus
ganjil,11,kimia,93,89,lulus
ganjil,11,kimia,74,87,lulus
ganjil,11,kimia,79,94,lulus
ganjil,11,kimia,100,92,lulus
ganjil,11,kimia,61,44,recourse
ganjil,11,kimia,91,90,lulus
ganjil,11,kimia,28,89,recourse
ganjil,11,kimia,72,77,lulus
ganjil,11,kimia,60,40,recourse
ganjil,11,kimia,97,97,lulus
ganjil,11,kimia,89,87,lulus
ganjil,11,kimia,81,89,lulus
ganjil,11,kimia,84,84,lulus
ganjil,11,kimia,75,45,lulus
ganjil,11,kimia,92,85,lulus
ganjil,11,geografi,21,63,recourse
ganjil,11,geografi,90,86,lulus
ganjil,11,geografi,47,69,recourse
ganjil,11,geografi,88,78,lulus
ganjil,11,geografi,73,86,lulus
ganjil,11,geografi,88,79,lulus
ganjil,11,geografi,61,72,recourse
ganjil,11,geografi,82,73,lulus
ganjil,11,geografi,52,73,recourse
ganjil,11,geografi,55,64,recourse
ganjil,11,geografi,49,66,recourse
ganjil,11,geografi,46,65,recourse
ganjil,11,geografi,58,50,recourse
ganjil,11,geografi,50,46,recourse
ganjil,11,geografi,93,81,lulus
ganjil,11,geografi,85,68,lulus
ganjil,11,geografi,85,78,lulus
ganjil,11,geografi,90,71,lulus
ganjil,11,geografi,56,23,recourse
ganjil,11,geografi,83,78,lulus
ganjil,11,geografi,90,83,lulus
ganjil,11,geografi,51,72,recourse
ganjil,11,geografi,55,58,recourse
ganjil,11,geografi,49,34,recourse
ganjil,11,geografi,90,79,lulus
ganjil,11,geografi,47,73,recourse
ganjil,11,geografi,84,70,lulus
ganjil,11,geografi,50,60,recourse
ganjil,11,geografi,61,64,recourse
ganjil,11,geografi,89,75,lulus
ganjil,11,geografi,79,77,lulus
ganjil,11,geografi,89,74,lulus
ganjil,11,geografi,80,75,lulus
ganjil,11,geografi,86,68,lulus
ganjil,11,ekonomi,0,42,recourse
ganjil,11,ekonomi,95,80,lulus
ganjil,11,ekonomi,37,54,recourse
ganjil,11,ekonomi,70,70,recourse
ganjil,11,ekonomi,20,68,recourse
ganjil,11,ekonomi,42,60,recourse
ganjil,11,ekonomi,15,66,recourse
ganjil,11,ekonomi,31,60,recourse
ganjil,11,ekonomi,9,22,recourse
ganjil,11,ekonomi,37,45,recourse
ganjil,11,ekonomi,26,42,recourse
ganjil,11,ekonomi,20,52,recourse
ganjil,11,ekonomi,20,52,recourse
ganjil,11,ekonomi,22,43,recourse
ganjil,11,ekonomi,93,66,lulus
ganjil,11,ekonomi,49,46,recourse
ganjil,11,ekonomi,82,72,lulus
ganjil,11,ekonomi,88,57,lulus
ganjil,11,ekonomi,0,4,recourse
ganjil,11,ekonomi,43,72,recourse
ganjil,11,ekonomi,96,85,lulus
ganjil,11,ekonomi,24,58,recourse
ganjil,11,ekonomi,22,46,recourse
ganjil,11,ekonomi,21,22,recourse
ganjil,11,ekonomi,89,66,lulus
ganjil,11,ekonomi,4,51,recourse
ganjil,11,ekonomi,84,70,lulus
ganjil,11,ekonomi,19,54,recourse
ganjil,11,ekonomi,41,54,recourse
ganjil,11,ekonomi,87,67,lulus
ganjil,11,ekonomi,51,70,recourse
